arxiv_id,page,URL,location,Lexicographical Complexity,Spatial Complexity,Representational Complexity,OADS
1602.03455,25.0,http://dx.doi.org/10.1088/1742-6596/331/3/032023,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1088/1742-6596/331/3/032047,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1088/1748-0221/3/08/S08005,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1093/ptep/ptw030,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevD.50.3433,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevD.63.036005,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.76.012006,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevD.79.051301,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1103/PhysRevD.79.072003,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1103/PhysRevD.80.031102,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevD.80.092002,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1103/PhysRevD.86.011101,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.87.092007,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.89.032001,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.90.072003,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1103/PhysRevD.90.112002,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,27.0,http://dx.doi.org/10.1103/PhysRevD.91.052002,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1103/PhysRevD.92.012012,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.92.032002,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.93.051101,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevD.93.119902,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevLett.10.531,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevLett.109.131801,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,26.0,http://dx.doi.org/10.1103/PhysRevLett.113.162001,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,27.0,http://dx.doi.org/10.1103/PhysRevLett.116.191601,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevLett.51.1945,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevLett.55.1039,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1103/PhysRevLett.78.3257,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1109/TNS.2006.869826,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,TPS
1602.03455,27.0,http://dx.doi.org/10.1140/epjc/s10052-013-2431-9,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1140/epjc/s10052-013-2655-8,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,28.0,http://dx.doi.org/10.1140/epjc/s2005-02169-1,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,25.0,http://dx.doi.org/10.1140/epjc/s2005-02396-4,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,TPS
1602.03455,25.0,http://dx.doi.org/10.1142/S0217751X15300227,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1143/PTP.49.652,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,24.0,http://dx.doi.org/10.1146/annurev.nucl.49.1.35,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",Hidden in annotation layers,GenURL
1602.03455,27.0,http://gammacombo.hepforge.org/,References,"URLs with trailing slashes, URLs with subdomain, ""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,,GenURL
1602.03455,26.0,http://inspirehep.net/record/230779/,References,"URLs with trailing slashes, ""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,27.0,http://laura.hepforge.org/,References,"URLs with trailing slashes, URLs with subdomain, ""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,,TPS
1602.03455,26.0,http://pdg.lbl.gov/,References,"URLs with trailing slashes, URLs with subdomain, ""URLs with schemes such as http, https, ftp, sftp, git, magnet""",embedded in references,Hidden in annotation layers,GenURL
1602.03455,27.0,http://www.slac.stanford.edu/xorg/hfag/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes",embedded in references,,GenURL
1602.07564,17.0,http://dx.doi.org/10.1016/j.jnucmat.2013.01.025,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1602.07564,15.0,http://dx.doi.org/10.1063/1.1449463,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1602.07564,17.0,http://dx.doi.org/10.1063/1.3694657,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1602.07564,17.0,http://dx.doi.org/10.1063/1.4824820,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
1602.07564,16.0,http://dx.doi.org/10.1088/0029-5515/50/3/034002,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""",embedded in references,,GenURL
1602.07564,17.0,http://dx.doi.org/10.1088/0029-5515/52/5/054003,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
1602.07564,1.0,http://www.euro-fusionscipub.org/mst1,Abstract,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", ""URLs with paths, query Strings, and fragments""",,,GenURL
1602.07564,15.0,http://scitation.aip.org/content/aip/journal/pop/9/5/10.1063/1.1449463,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
1602.07564,16.0,http://iopscience.iop.org/0029-5515/50/3/034002/,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments"", URLs with trailing slashes","split across lines, embedded in references",,GenURL
1602.07564,16.0,http://link.aps.org/doi/10.1103/PhysRevLett.106.225004,References,"""URLs with schemes such as http, https, ftp, sftp, git, magnet"", URLs with subdomain, ""URLs with paths, query Strings, and fragments""","split across lines, embedded in references",,GenURL
